"Num_Acc","catu","grav","sexe","an_nais"
201800001999,1,3,1,1987
201800002000,1,4,1,1972
201800002000,2,1,1,1973
201800002001,1,3,2,1973
201800002001,2,4,2,1983
201800002002,1,1,2,1962
201800002002,1,4,1,1970
201800002002,1,1,1,1993
201800002002,1,1,1,1977
201800002003,1,1,1,1966
201800002003,1,4,1,1983
201800002004,1,3,1,1979
201800002004,1,1,1,1977
201800002005,1,4,1,1947
201800002005,1,3,2,1939
201800002006,1,1,2,1953
201800002006,1,3,1,1974
201800002007,1,1,2,1931
201800002007,3,4,1,1942
201800002008,1,1,1,1937
201800002008,3,3,1,1935
201800002009,1,4,1,2001
201800002010,1,1,1,1974
201800002010,1,4,2,1997
201800002011,1,4,2,1988
201800002011,1,4,2,1983
201800002011,2,1,2,2014
201800002012,1,3,1,1959
201800002012,1,3,1,1973
201800002013,1,4,2,1994
201800002013,1,4,1,1967
201800002014,1,4,2,1996
201800002014,1,1,1,1936
201800002015,1,4,2,1991
201800002015,1,1,1,1965
201800002016,1,1,2,1984
201800002016,3,4,2,1957
201800002017,1,1,1,1970
201800002017,2,4,2,1956
201800002017,1,1,2,1956
201800002018,1,1,2,1978
201800002018,2,1,1,2012
201800002018,2,1,1,2013
201800002018,1,4,1,1984
201800002019,1,3,1,1987
201800002020,1,4,1,1996
201800002020,1,4,2,1971
201800002021,1,1,2,2000
201800002021,2,1,2,2000
201800002021,1,3,1,1961
201800002022,1,3,2,1956
201800002023,1,4,1,1993
201800002024,1,1,2,1963
201800002024,1,3,1,1995
201800002025,1,4,2,1970
201800002025,1,3,1,1959
201800002025,1,1,1,1945
201800002026,1,3,2,1957
201800002026,1,1,2,1995
201800002026,1,1,1,1974
201800002027,1,1,2,1996
201800002027,2,3,2,1962
201800002028,1,3,1,1998
201800002029,1,4,1,1996
201800002030,1,3,1,1984
201800002031,1,1,2,1977
201800002031,3,3,2,2009
201800002032,1,1,2,1999
201800002032,3,3,1,1946
201800002033,1,3,1,1993
201800002034,1,3,1,1995
201800002034,2,3,1,1997
201800002034,1,3,1,1948
201800002035,1,1,1,1960
201800002035,1,2,2,1943
201800002036,1,1,2,1973
201800002036,2,1,1,2006
201800002036,2,1,2,2009
201800002036,1,4,1,1971
201800002037,1,2,1,1977
201800002037,1,1,2,1944
201800002038,1,4,1,1985
201800002038,1,1,1,1981
201800002039,1,4,2,1942
201800002039,1,1,1,1969
201800002039,2,1,1,1963
201800002040,1,3,1,1962
201800002041,1,1,2,1975
201800002041,1,3,1,1988
201800002042,1,1,1,1986
201800002042,1,3,1,1961
201800002043,1,1,1,1996
201800002043,2,1,1,1995
201800002043,2,4,1,1996
201800002044,1,3,1,1971
201800002044,1,1,2,1974
201800002045,1,3,1,1993
201800002046,1,1,1,1966
201800002046,1,3,2,1966
201800002046,1,1,1,1999
201800002047,1,3,1,2000
201800002048,1,3,1,1976
201800002048,2,1,2,1999
201800002048,2,1,1,1998
201800002048,2,1,1,1999
201800002048,1,1,1,1958
201800002048,2,1,2,1958
201800002048,1,1,1,1954
201800002049,1,4,1,1983
201800002050,1,1,1,1992
201800002050,3,3,2,1997
201800002051,1,1,1,1987
201800002051,1,4,1,1963
201800002052,1,4,1,1998
201800002052,2,4,1,1997
201800002053,1,4,1,2001
201800002054,1,1,2,1978
201800002054,1,4,2,1978
201800002055,1,3,2,1980
201800002055,1,1,1,1989
201800002056,1,4,1,1939
201800002057,1,3,1,1992
201800002057,1,1,1,1952
201800002058,1,1,1,1991
201800002058,1,3,2,1998
201800002058,2,3,1,1997
201800002058,2,3,1,1999
201800002058,2,3,1,1998
201800002059,1,1,1,1971
201800002059,3,3,1,1971
201800002060,1,4,2,1971
201800002061,1,3,1,1991
201800002062,1,1,1,1991
201800002062,1,3,1,1978
201800002062,2,4,2,2002
201800002063,1,4,1,1979
201800002064,1,1,1,1931
201800002064,3,4,2,2010
201800002065,1,1,2,1963
201800002065,1,3,2,1972
201800002066,1,1,1,1971
201800002066,1,4,1,1974
201800002066,2,4,2,1976
201800002067,1,1,2,1958
201800002067,1,4,2,1981
201800002067,1,4,1,1942
201800002067,1,3,2,1946
201800002068,1,1,1,1961
201800002068,1,4,2,1980
201800002069,1,1,1,1952
201800002069,1,4,1,2001
201800002070,1,3,1,1964
201800002070,2,3,2,1964
201800002070,1,4,1,1998
201800002070,2,3,2,1999
201800002071,1,1,2,1964
201800002071,1,3,1,1948
201800002072,1,1,1,2000
201800002072,1,3,1,1966
201800002073,1,3,1,1979
201800002074,1,4,1,2000
201800002074,1,1,2,1991
201800002075,1,3,1,1992
201800002076,1,3,1,1984
201800002077,1,4,1,1968
201800002077,1,3,1,1948
201800002078,1,1,1,1965
201800002078,3,4,1,1957
201800002079,1,4,1,1969
201800002079,1,4,1,1974
201800002079,1,4,1,1959
201800002080,1,1,1,1969
201800002080,1,4,1,1999
201800002080,2,3,1,2001
201800002081,1,4,1,1988
201800002081,2,3,1,1988
201800002082,1,4,1,1966
201800002083,1,4,1,1986
201800002083,1,4,1,1958
201800002084,1,1,1,1985
201800002084,3,3,1,1997
201800002085,1,3,1,1939
201800002085,1,4,1,1956
201800002086,1,4,1,1996
201800002086,1,4,1,1975
201800002086,2,4,1,2006
201800002087,1,3,1,1999
201800002087,2,3,1,1999
201800002087,2,4,1,1999
201800002088,1,3,1,1994
201800002089,1,1,1,1994
201800002089,1,3,1,2002
201800002090,1,1,1,1988
201800002090,1,3,1,1984
201800002091,1,3,1,1994
201800002092,1,4,1,1996
201800002093,1,3,2,1969
201800002094,1,2,1,1997
201800002094,2,2,1,1993
201800002094,2,2,1,1995
201800002095,1,3,1,1996
201800002096,1,1,1,1995
201800002096,3,3,2,1926
201800002097,1,4,1,1976
201800002097,1,1,2,1994
201800002098,1,4,1,1987
201800002099,1,1,1,1943
201800002099,3,3,1,1951
201800002100,1,1,2,1977
201800002100,1,3,1,2000
201800002101,1,2,1,1955
201800002102,1,3,1,1976
201800002102,2,3,2,1988
201800002103,1,1,1,1965
201800002103,3,3,2,1946
201800002104,1,4,1,1943
201800002105,1,3,1,1990
201800002105,1,1,2,1978
201800002106,1,3,1,1965
201800002106,1,1,1,1934
201800002107,1,4,2,1997
201800002107,1,1,1,1985
201800002108,1,1,2,1960
201800002108,2,1,1,1960
201800002108,3,3,1,1924
201800002109,1,1,1,1965
201800002109,3,4,2,1975
201800002110,1,1,1,1994
201800002110,1,2,1,1986
201800002111,1,3,1,1991
201800002111,1,1,1,1984
201800002112,1,1,2,1970
201800002112,1,3,2,1974
201800002113,1,3,1,1961
201800002113,1,1,1,1996
201800002114,1,1,1,1994
201800002114,3,4,2,1958
201800002114,3,4,2,1968
201800002114,3,4,2,2003
201800002115,1,1,1,1992
201800002115,2,1,1,1991
201800002115,3,2,1,1937
201800002116,1,1,2,1958
201800002116,1,4,1,2000
201800002117,1,1,1,1975
201800002117,2,1,1,1959
201800002117,2,3,1,1969
201800002118,1,2,1,1996
201800002119,1,3,1,1992
201800002120,1,3,1,1990
201800002120,3,3,1,1989
201800002120,1,1,1,1937
201800002121,1,3,2,1975
201800002121,2,3,1,2002
201800002121,1,3,1,1981
201800002122,1,3,1,2001
201800002122,2,1,1,2000
201800002122,1,1,1,1986
201800002122,2,1,1,2016
201800002123,1,4,2,1942
201800002123,1,4,1,1962
201800002124,1,4,1,2001
201800002124,2,3,1,2002
201800002125,1,3,2,2000
201800002125,1,1,2,1959
201800002126,1,1,1,1959
201800002126,1,3,1,1941
201800002127,1,4,1,1985
201800002128,1,3,1,1955
201800002128,1,4,1,1957
201800002129,1,1,1,1994
201800002129,1,3,1,1998
201800002129,2,4,1,2000
201800002130,1,3,1,1972
201800002130,1,4,1,1971
201800002130,2,1,2,1975
201800002131,1,4,1,1979
201800002132,1,3,1,1995
201800002133,1,3,2,1929
201800002134,1,1,1,1979
201800002134,1,3,1,1963
201800002135,1,3,1,1958
201800002136,1,1,1,1978
201800002136,1,3,1,1971
201800002137,1,4,2,1982
201800002137,1,4,2,1990
201800002137,2,3,2,2013
201800002138,1,3,1,1990
201800002138,1,4,1,1978
201800002139,1,3,1,1987
201800002140,1,3,1,2003
201800002140,1,1,1,1967
201800002140,1,1,1,1948
201800002141,1,3,1,1991
201800002142,1,3,1,1950
201800002142,1,1,1,1974
201800002143,1,2,1,1981
201800002143,1,1,2,1995
201800002144,1,4,1,1949
201800002144,1,1,1,1947
201800002145,1,1,1,1997
201800002145,2,1,1,1998
201800002145,2,4,1,1998
201800002146,1,1,2,1975
201800002146,3,3,1,1951
201800002147,1,1,2,1960
201800002147,1,3,2,2000
201800002148,1,1,2,1948
201800002148,1,4,1,1998
201800002149,1,1,1,1973
201800002149,3,2,2,1945
201800002150,1,4,1,1975
201800002151,1,1,1,1993
201800002151,1,4,1,1997
201800002151,2,2,1,1998
201800002151,2,3,2,2002
201800002152,1,1,1,1970
201800002152,1,4,2,1992
201800002153,1,1,1,1967
201800002153,2,1,1,1998
201800002153,1,4,1,1963
201800002154,1,4,1,1930
201800002154,1,1,1,1971
201800002155,1,4,1,1954
201800002155,1,4,1,1993
201800002155,1,1,1,1994
201800002155,2,4,1,2001
201800002155,2,1,2,2001
201800002155,2,1,2,2002
201800002155,2,1,2,2002
201800002155,1,1,1,1967
201800002155,1,1,1,1991
201800002156,1,1,1,1961
201800002156,1,4,2,1984
201800002157,1,4,1,1977
201800002157,3,1,2,1997
201800002158,1,1,1,1996
201800002158,2,4,1,1996
201800002158,2,3,2,1999
201800002158,2,4,2,2000
201800002158,2,3,2,1996
201800002159,1,3,1,1994
201800002159,2,3,1,2005
201800002159,1,1,1,1972
201800002160,1,1,1,1990
201800002160,3,3,2,1927
201800002161,1,4,1,2000
201800002161,2,4,2,2000
201800002161,1,1,1,1991
201800002161,2,1,2,2004
201800002162,1,1,2,1998
201800002162,1,4,1,2004
201800002163,3,4,1,2012
201800002163,3,1,1,2015
201800002164,1,1,1,1942
201800002164,3,3,2,1947
201800002165,1,2,1,1953
201800002166,1,1,1,1972
201800002166,3,3,1,2008
201800002167,1,4,1,1983
201800002167,2,4,1,1992
201800002167,2,3,2,1969
201800002168,1,1,1,1960
201800002168,1,2,1,1960
201800002169,3,4,1,2005
201800002170,1,1,1,2003
201800002170,3,4,2,2009
201800002171,1,4,1,1959
201800002171,1,1,1,1957
201800002171,1,1,1,1964
201800002171,1,4,1,1945
201800002172,1,1,2,1973
201800002172,3,4,1,2013
201800002173,1,2,1,1972
201800002173,1,3,2,1972
201800002174,1,1,2,1969
201800002174,3,4,2,1967
201800002175,3,4,2,1966
201800002176,1,1,2,1982
201800002176,3,2,1,1944
201800002177,1,4,1,1959
201800002177,1,1,1,1986
201800002177,2,2,2,1974
201800002178,1,1,2,1975
201800002178,3,4,2,2005
201800002179,1,1,2,1971
201800002179,1,4,1,1995
201800002180,1,1,2,1963
201800002180,3,3,2,1940
201800002181,1,1,1,1974
201800002181,1,3,1,1944
201800002182,1,3,1,1995
201800002183,1,1,1,1979
201800002183,3,4,1,1931
201800002184,1,3,1,1937
201800002184,2,3,2,1938
201800002184,1,1,1,1966
201800002184,2,1,1,1964
201800002184,2,1,1,1978
201800002185,1,1,1,1998
201800002185,1,4,1,1973
201800002186,1,1,1,1999
201800002186,2,1,1,1999
201800002186,2,1,1,1999
201800002186,1,1,1,1972
201800002186,2,4,2,1993
201800002186,2,3,2,1998
201800002186,2,1,2,2001
201800002187,1,1,1,1986
201800002187,1,4,2,1990
201800002188,1,1,1,1979
201800002188,2,1,2,1973
201800002188,1,4,1,1995
201800002188,2,1,2,1994
201800002188,2,4,1,2018
201800002189,1,3,1,1992
201800002190,1,3,2,1960
201800002190,1,3,1,1990
201800002191,1,4,1,2000
201800002191,2,4,1,2000
201800002191,1,1,1,1948
201800002192,1,1,1,1987
201800002192,1,3,1,1976
201800002193,1,3,1,1931
201800002193,2,4,2,1934
201800002193,2,4,1,1968
201800002194,1,1,1,1990
201800002194,2,1,1,1994
201800002194,2,4,2,1991
201800002194,1,4,2,1987
201800002194,2,1,2,2018
201800002194,2,1,2,1992
201800002195,1,3,1,1997
201800002195,1,3,2,1954
201800002196,1,4,1,1999
201800002196,1,1,1,1997
201800002197,1,4,2,1968
201800002198,1,4,2,1999
201800002199,1,4,1,1963
201800002199,2,4,1,1967
201800002199,2,3,1,1954
201800002200,1,4,1,1992
201800002200,2,4,2,1994
201800002200,2,4,2,1994
201800002200,2,3,1,1993
201800002201,1,1,2,1964
201800002201,1,3,2,1976
201800002202,1,4,1,1949
201800002203,1,3,1,1972
201800002203,1,1,1,1956
201800002203,2,1,1,1962
201800002203,1,1,1,1990
201800002204,1,4,1,1960
201800002204,2,1,2,1971
201800002205,1,4,1,1959
201800002205,1,1,1,1975
201800002206,1,4,1,1985
201800002207,1,4,1,2000
201800002208,1,3,1,1984
201800002209,1,4,2,1964
201800002209,2,4,2,1936
201800002210,1,4,1,1962
201800002211,1,4,1,2001
201800002212,1,1,1,1977
201800002212,1,1,1,1970
201800002212,2,4,1,2003
201800002212,2,4,2,2004
201800002212,1,1,2,1964
201800002213,1,4,1,1987
201800002214,1,4,2,1962
201800002215,1,1,1,1952
201800002215,2,3,2,1956
201800002216,1,4,1,1995
201800002217,1,1,2,1947
201800002217,2,4,1,1942
201800002217,2,4,1,1939
201800002217,2,3,2,1940
201800002218,1,4,1,1991
201800002218,3,4,1,2013
201800002219,1,4,1,1981
201800002219,1,3,2,1944
201800002220,1,3,1,1955
201800002220,1,1,1,1967
201800002220,1,1,1,1963
201800002221,1,4,1,1959
201800002221,1,3,1,1960
201800002222,1,3,1,1997
201800002223,1,1,1,1968
201800002223,3,4,1,1946
201800002224,1,1,1,1986
201800002224,1,3,1,1975
201800002225,1,4,1,1967
201800002225,1,1,1,1974
201800002226,1,4,1,2001
201800002226,1,1,1,1972
201800002227,1,1,1,1970
201800002227,2,1,2,1976
201800002227,1,3,1,1963
201800002228,1,3,1,1941
201800002228,1,1,1,1954
201800002229,1,4,1,1982
201800002229,2,3,2,1992
201800002230,1,4,1,1998
201800002230,2,4,2,2001
201800002231,1,3,1,1954
201800002231,1,4,1,1950
201800002231,2,3,1,1942
201800002231,2,3,2,1950
201800002231,2,3,2,1942
201800002231,1,1,1,1946
201800002231,2,1,2,1949
201800002232,1,1,1,1975
201800002232,3,4,1,2010
201800002233,1,1,1,1962
201800002233,1,3,1,2009
201800002234,1,1,1,1944
201800002234,1,1,1,1953
201800002234,2,3,2,1961
201800002235,1,2,1,1972
201800002236,1,1,1,1953
201800002236,1,4,1,1945
201800002237,1,3,2,1956
201800002238,1,1,1,1998
201800002238,2,1,1,1998
201800002238,2,3,2,2001
201800002239,1,4,1,1992
201800002240,1,3,1,1953
201800002240,1,1,1,1953
201800002241,1,2,1,1985
201800002241,1,1,1,1970
201800002241,1,1,1,1970
201800002242,1,1,2,1986
201800002242,1,3,1,1986
201800002243,1,1,2,1948
201800002243,1,3,1,1948
201800002243,2,1,2,1949
201800002244,1,3,1,1980
201800002244,2,4,2,1987
201800002244,2,3,1,2007
201800002244,2,3,1,2013
201800002244,2,3,1,2010
201800002245,1,1,2,1952
201800002245,2,1,1,2018
201800002245,1,3,1,1996
201800002246,1,3,1,1929
201800002247,1,3,1,1967
201800002248,1,1,1,1991
201800002248,1,3,1,1981
201800002249,1,1,1,1978
201800002249,3,4,1,1933
201800002250,1,4,1,1969
201800002250,1,1,2,1988
201800002251,1,3,2,1966
201800002251,1,1,2,1986
201800002252,1,4,1,1980
201800002252,1,1,1,1975
201800002252,1,1,1,1953
201800002253,1,1,1,1985
201800002253,1,3,1,1975
201800002253,1,1,1,1961
201800002254,1,1,2,1930
201800002254,1,4,2,1983
201800002255,1,1,2,1962
201800002255,1,4,1,1965
201800002256,1,4,1,2001
201800002257,1,1,1,1999
201800002257,1,3,2,1998
201800002258,1,3,1,1977
201800002258,1,1,1,1938
201800002259,1,1,1,1968
201800002259,1,4,1,1973
201800002260,1,1,2,1974
201800002260,1,4,1,2015
201800002261,1,3,1,1964
201800002262,1,3,1,2000
201800002262,1,1,1,1982
201800002262,2,1,1,1982
201800002262,2,1,2,2017
201800002262,2,1,2,1986
201800002263,1,4,1,1995
201800002264,1,1,1,1978
201800002264,1,3,1,1967
201800002265,1,4,1,1993
201800002265,1,1,1,1984
201800002266,1,1,1,1988
201800002266,1,4,1,2001
201800002267,1,1,1,1975
201800002267,1,4,1,1996
201800002268,1,3,1,1983
201800002269,1,1,1,1964
201800002269,2,1,2,1971
201800002269,2,1,1,2009
201800002269,1,4,1,1993
201800002270,1,1,1,1980
201800002270,1,4,1,1997
201800002271,1,4,1,1957
201800002271,1,4,1,1963
201800002271,2,4,2,1968
201800002271,2,4,1,2001
201800002271,2,1,2,2009
201800002272,1,4,2,1981
201800002273,1,3,2,1988
201800002273,2,4,1,1999
201800002273,2,4,1,2000
201800002273,1,2,1,1965
201800002274,1,1,1,1988
201800002274,1,1,1,1965
201800002274,1,3,1,1944
201800002275,1,3,1,1950
201800002275,1,1,1,1987
201800002276,1,3,2,1965
201800002277,1,3,1,1971
201800002277,1,1,2,1982
201800002278,1,3,1,1979
201800002278,1,3,1,1949
201800002278,2,2,2,1947
201800002279,1,3,1,1945
201800002279,1,1,2,1971
201800002280,1,1,2,1961
201800002280,1,3,1,1964
201800002281,1,1,1,1970
201800002281,1,4,1,1972
201800002282,1,3,1,2004
201800002283,1,1,1,1945
201800002283,1,1,2,1962
201800002283,1,3,1,1981
201800002284,1,4,2,2000
201800002284,1,1,1,1996
201800002284,2,4,1,1997
201800002285,1,3,2,1982
201800002286,1,3,1,1992
201800002286,1,1,2,1985
201800002287,1,3,1,2002
201800002287,1,1,1,1964
201800002288,1,4,2,1994
201800002288,1,1,2,1991
201800002289,1,4,1,1980
201800002289,1,4,1,1987
201800002290,1,3,1,2000
201800002290,1,1,2,1992
201800002291,1,4,1,1959
201800002291,1,1,1,1970
201800002291,2,1,2,1970
201800002291,1,1,1,1995
201800002291,2,1,1,1994
201800002291,1,3,2,1942
201800002291,2,4,1,1975
201800002292,1,3,1,1979
201800002292,2,1,1,2003
201800002292,1,1,1,1970
201800002293,1,3,1,1985
201800002294,1,3,1,1976
201800002295,1,1,1,1990
201800002295,2,4,2,1989
201800002295,2,4,1,1985
201800002296,1,3,1,1961
201800002296,1,4,2,1984
201800002297,1,1,1,1981
201800002297,3,4,2,1975
201800002297,3,3,2,2012
201800002298,1,3,1,1979
201800002299,1,4,2,1980
201800002299,2,4,2,1985
201800002299,2,4,2,1987
201800002300,1,3,1,1978
201800002301,1,3,1,1995
201800002301,2,2,1,1998
201800002302,1,4,1,1992
201800002303,1,3,1,1997
201800002303,2,3,1,1997
201800002303,1,3,1,1988
201800002303,2,1,1,2012
201800002304,1,3,1,1991
201800002304,2,1,1,1991
201800002304,2,1,1,1986
201800002305,1,3,1,1985
201800002305,1,1,1,1955
201800002306,1,2,1,1958
201800002306,2,2,2,1956
201800002306,1,3,2,1974
201800002306,2,3,1,1970
201800002307,1,3,1,1988
201800002307,1,3,1,1984
201800002308,1,3,2,1952
201800002308,1,1,1,1983
201800002309,1,2,1,1959
201800002310,1,2,1,1989
201800002311,1,1,1,1968
201800002311,1,3,1,1972
201800002312,1,2,1,1994
201800002312,2,4,2,1975
201800002312,2,3,2,2006
201800002312,2,3,2,2005
201800002313,1,3,1,1998
201800002313,1,1,1,1947
201800002314,1,3,2,2002
201800002315,1,4,1,1970
201800002315,1,1,1,1964
201800002316,1,1,1,1998
201800002316,2,1,1,1998
201800002316,2,3,1,1981
201800002316,2,1,1,1975
201800002317,1,1,2,1979
201800002317,1,4,1,1971
201800002318,1,4,1,1996
201800002318,1,4,1,2000
201800002319,1,1,2,1959
201800002319,1,3,1,1940
201800002320,1,1,1,1982
201800002320,1,4,1,1998
201800002321,1,4,1,1995
201800002321,1,3,2,1939
201800002322,1,1,1,1959
201800002322,1,3,1,1989
201800002323,1,1,1,1988
201800002323,3,3,1,1976
201800002324,1,1,2,1985
201800002324,1,2,1,1967
201800002325,1,3,1,1993
201800002325,1,1,2,1988
201800002326,1,1,1,1975
201800002326,2,1,2,1980
201800002326,1,3,2,1998
201800002326,2,3,2,1996
201800002327,1,4,1,1948
201800002328,1,1,1,1997
201800002328,2,3,1,1957
201800002328,1,1,1,1943
201800002329,1,4,1,1988
201800002329,1,1,1,1931
201800002330,1,1,1,1954
201800002330,1,4,2,1988
201800002330,2,4,2,1948
201800002330,2,1,1,2016
201800002331,1,1,1,1987
201800002331,3,4,1,1949
201800002332,1,1,1,1972
201800002332,1,4,2,1994
201800002332,2,1,1,1994
201800002333,1,1,1,1982
201800002333,3,4,1,2010
201800002334,1,1,1,1984
201800002334,1,4,1,1944
201800002335,1,4,2,1999
201800002335,2,4,2,2000
201800002335,2,3,2,2001
201800002335,2,4,2,2002
201800002336,1,1,1,1994
201800002336,1,3,2,1972
201800002337,1,1,1,1994
201800002337,1,4,2,1957
201800002338,1,3,1,1996
201800002338,1,4,1,1957
201800002338,2,4,2,1934
201800002339,1,1,1,1992
201800002339,1,4,2,1958
201800002340,1,3,1,1946
201800002341,1,3,2,1978
201800002341,1,3,2,1994
201800002342,1,3,1,2000
201800002343,1,3,1,2002
201800002343,1,1,1,1981
201800002343,2,1,1,2017
201800002344,1,1,1,1991
201800002344,1,2,1,1960
201800002345,1,3,1,2000
201800002345,1,1,1,1970
201800002346,1,4,1,1951
201800002346,2,3,2,1951
201800002346,1,4,1,1993
201800002346,2,3,1,1985
201800002346,2,4,1,1992
201800002347,2,1,1,1961
201800002347,1,4,1,1979
201800002348,1,1,1,1971
201800002348,1,4,2,1965
201800002349,1,3,1,1998
201800002349,1,3,1,1972
201800002349,2,4,2,2002
201800002349,2,3,1,2004
201800002350,1,4,1,1972
201800002350,1,1,1,1951
201800002351,1,1,2,1994
201800002351,3,3,1,1980
201800002352,1,4,1,1952
201800002352,2,4,2,1960
201800002352,2,4,2,2007
201800002352,2,4,1,2011
201800002352,1,1,1,1991
201800002353,1,4,2,1980
201800002353,2,1,1,1981
201800002353,1,4,2,1987
201800002353,2,1,2,2012
201800002354,1,4,1,1998
201800002354,1,1,1,1980
201800002355,1,1,1,1996
201800002355,1,3,2,1987
201800002355,1,3,2,1986
201800002356,1,3,1,1990
201800002357,1,1,1,1975
201800002357,1,3,2,1963
201800002358,1,1,2,1978
201800002358,1,2,1,1993
201800002359,1,3,1,1990
201800002359,1,1,1,1978
201800002360,1,1,1,1969
201800002360,2,1,1,2008
201800002360,1,4,1,1996
201800002360,2,1,1,1997
201800002361,1,1,1,1950
201800002361,1,2,1,1994
201800002362,1,1,1,1974
201800002362,1,3,1,1942
201800002363,1,3,1,2000
201800002363,1,1,1,1997
201800002364,1,1,2,1972
201800002364,3,4,2,1934
201800002365,1,4,1,1989
201800002366,1,1,1,1989
201800002366,3,2,2,1933
201800002367,1,1,1,1986
201800002367,3,4,2,1974
201800002368,1,3,2,1978
201800002368,2,3,2,1959
201800002368,2,1,1,2013
201800002368,2,1,1,2012
201800002368,1,4,1,1972
201800002369,1,1,1,1975
201800002369,3,4,2,2006
201800002370,1,3,1,1988
201800002370,1,1,1,1959
201800002371,1,3,1,1996
201800002371,1,1,1,1932
201800002372,1,3,1,2000
201800002372,1,1,2,1971
201800002373,1,1,1,1989
201800002373,3,4,1,1959
201800002373,3,4,1,1988
201800002374,1,3,1,1996
201800002374,1,3,1,1988
201800002374,2,4,1,2000
201800002374,2,3,2,1989
201800002374,2,4,2,2010
201800002374,2,3,2,2000
201800002375,1,1,1,1942
201800002375,2,1,1,1942
201800002375,2,1,2,1945
201800002375,2,1,2,1942
201800002375,1,3,1,1955
201800002376,1,1,2,1970
201800002376,2,1,1,1999
201800002376,1,3,1,1977
201800002377,1,3,1,2000
201800002377,2,4,1,2000
201800002377,1,1,2,1998
201800002377,2,4,2,1998
201800002378,1,2,1,1948
201800002379,1,3,2,1999
201800002380,1,1,1,1957
201800002380,1,4,1,1936
201800002381,1,1,1,1963
201800002381,1,3,1,1951
201800002382,1,4,1,1982
201800002382,1,1,1,1996
201800002383,1,4,1,1955
201800002383,1,1,1,1986
201800002384,1,4,2,1971
201800002384,1,1,1,1977
201800002384,1,4,2,1959
201800002385,1,3,1,1956
201800002386,1,1,1,1950
201800002386,1,3,2,1968
201800002387,1,1,1,1990
201800002387,3,3,2,1966
201800002388,1,1,2,1995
201800002388,3,4,2,2008
201800002389,1,1,2,1947
201800002389,3,3,1,1933
201800002390,1,1,2,1959
201800002390,1,4,1,1964
201800002391,1,1,1,1983
201800002391,1,4,1,2001
201800002392,1,3,1,1973
201800002393,1,3,1,2002
201800002393,1,1,1,1999
201800002394,1,1,2,1975
201800002394,3,3,2,1945
201800002395,1,3,1,2003
201800002395,1,1,1,1993
201800002396,1,4,1,1995
201800002396,2,1,2,1974
201800002396,1,4,2,1956
201800002396,1,4,1,1962
201800002396,2,3,2,1930
201800002396,2,3,2,1939
201800002397,1,3,1,1985
201800002398,1,1,2,1989
201800002398,3,4,1,1998
201800002398,1,1,1,1998
201800002399,1,3,1,1944
201800002399,2,3,2,1947
201800002399,1,3,1,1947
201800002399,2,1,1,1964
201800002399,2,1,2,1976
201800002399,2,1,2,2016
201800002400,1,1,1,1990
201800002400,3,3,1,1939
201800002401,1,3,1,2000
201800002401,1,3,1,2000
201800002402,1,4,1,2000
201800002402,2,1,2,1977
201800002402,2,1,1,2002
201800002402,1,4,2,1977
201800002402,2,1,2,2007
201800002403,1,1,1,1955
201800002403,1,4,1,1992
201800002404,1,1,1,1979
201800002404,1,3,1,1948
201800002405,1,1,2,1939
201800002405,1,4,1,1992
201800002406,1,4,1,1977
201800002406,2,3,1,1947
201800002406,1,4,1,1991
201800002406,2,4,2,1993
201800002407,1,3,1,1986
201800002407,2,1,2,1991
201800002407,1,1,1,1970
201800002408,1,3,1,2000
201800002409,1,3,2,1972
201800002409,1,1,1,1996
201800002409,2,1,2,1997
201800002410,1,3,2,1984
201800002410,1,4,2,1947
201800002411,1,1,1,1945
201800002411,3,3,1,2011
201800002412,1,4,1,1967
201800002412,1,1,1,1983
201800002413,1,1,1,1998
201800002413,2,1,1,2000
201800002413,1,4,2,1973
201800002413,2,4,2,2003
201800002414,1,4,1,1976
201800002414,2,4,2,1969
201800002414,2,1,1,1973
201800002414,1,1,1,1948
201800002414,2,1,2,1946
201800002415,1,1,1,1988
201800002415,1,4,2,1977
201800002416,1,1,1,1940
201800002416,3,3,2,1934
201800002417,1,1,1,1996
201800002417,1,3,1,1989
201800002417,1,4,1,1992
201800002418,1,4,1,1969
201800002418,1,4,2,1966
201800002419,1,3,1,1952
201800002419,2,3,2,1959
201800002419,1,1,1,1956
201800002420,1,3,1,1985
201800002421,1,1,2,1977
201800002421,1,4,1,1996
201800002422,1,1,1,2002
201800002422,1,3,1,2003
201800002422,1,1,2,1999
201800002423,1,1,1,1983
201800002423,2,2,1,1977
201800002424,1,3,1,1975
201800002425,1,4,1,1985
201800002425,1,1,2,1961
201800002426,1,1,1,1969
201800002426,1,3,2,1994
201800002426,2,3,2,2003
201800002427,1,3,2,1943
201800002428,1,4,2,1999
201800002428,1,1,1,1989
201800002429,1,1,1,1988
201800002429,1,3,1,1966
201800002430,1,1,2,1940
201800002430,1,3,2,1946
201800002431,1,2,1,1979
201800002432,1,4,1,1999
201800002432,1,4,1,1954
201800002432,2,3,2,1966
201800002433,1,4,1,1995
201800002433,2,3,1,1996
201800002434,1,3,1,1974
201800002435,1,1,2,1940
201800002435,1,3,1,2002
201800002436,1,1,1,1930
201800002436,2,1,2,1930
201800002436,1,3,1,2001
201800002437,1,1,2,1981
201800002437,1,1,1,1954
201800002437,1,1,2,1996
201800002437,2,3,1,1969
201800002437,1,1,1,1973
201800002438,1,2,1,1987
201800002438,1,1,1,1996
